SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
S81,R104,5,3,4,4,4.0,Passive,"The networking breakouts during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; I might recommend it depending on the topic! By the end, it boosted my confidence more than I expected, the mentor roundtable during Mentor Office Hours really clicked for me; I'd attend again with a clearer agenda. By the end, I met people who want to collaborate on projects, the mentor roundtable during Mentor Office Hours really clicked for me — especially for beginners. The organizers ran things smoothly even with a big crowd, the networking breakouts during Mentor Office Hours really clicked for me — next time I'd bring a friend.",2024-07-22 02:14:00
S82,R106,4,4,5,4,4.25,Passive,"The sketch warmups during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects — especially for beginners. From my perspective, the hands-on segment tied everything together, the sketch warmups during Intro to Painting Class really clicked for me.",2023-11-02 23:00:00
S83,R107,4,5,5,5,4.75,Promoter,"By the end, the mentors were down-to-earth and answered real questions, the goal-setting exercise during Mentor Office Hours really clicked for me; This pushed me to apply for a related program. The pacing made complex ideas feel doable, the networking breakouts during Mentor Office Hours really clicked for me. The panel Q&A during Mentor Office Hours really clicked for me, there were concrete examples I can reuse at school.",2025-01-26 13:01:00
S84,R108,4,4,5,5,4.5,Promoter,"The panel Q&A during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable. If I'm being honest, the hands-on segment tied everything together, the goal-setting exercise during Mentor Office Hours really clicked for me.",2022-05-01 14:15:00
S85,R109,4,5,5,5,4.75,Promoter,"The networking breakouts during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects; I'd definitely recommend this to a friend. The hands-on segment tied everything together, the mentor roundtable during Girls in STEAM Mentoring really clicked for me (snacks were a plus).",2025-02-06 05:27:00
S86,R110,4,3,4,4,3.75,Passive,"Some sections moved quickly but were still useful, and the gallery walk was helpful during Intro to Painting Class.",2025-08-15 20:06:00
S87,R114,5,5,4,5,4.75,Promoter,"The web dev sprint during Robotics Lab Saturday really clicked for me, it boosted my confidence more than I expected. The mentors were down-to-earth and answered real questions, the coding challenges during Robotics Lab Saturday really clicked for me.",2025-08-25 05:17:00
S88,R115,4,4,4,5,4.25,Promoter,"To be fair, I met people who want to collaborate on projects, the networking breakouts during Girls in STEAM Mentoring really clicked for me. I left with actionable next steps, the panel Q&A during Girls in STEAM Mentoring really clicked for me — next time I'd bring a friend!",2022-11-02 20:02:00
S89,R116,4,4,4,4,4.0,Passive,"Surprisingly, the robot build during Data Science Study Group really clicked for me, the mentors were down-to-earth and answered real questions; I might recommend it depending on the topic. (snacks were a plus). I left with actionable next steps, the coding challenges during Data Science Study Group really clicked for me. The mentors were down-to-earth and answered real questions, the coding challenges during Data Science Study Group really clicked for me; It was useful overall.",2022-10-13 21:05:00
S90,R117,5,5,5,5,5.0,Promoter,"The networking breakouts during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd come again and bring a classmate next time. Honestly, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning. Surprisingly, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable; I'd definitely recommend this to a friend.",2025-08-06 05:24:00
S91,R118,5,5,5,5,5.0,Promoter,"It boosted my confidence more than I expected, the web dev sprint during Data Science Study Group really clicked for me. The hands-on segment tied everything together, the robot build during Data Science Study Group really clicked for me; I'd definitely recommend this to a friend. (wish there had been more time)! Overall, there were concrete examples I can reuse at school, the coding challenges during Data Science Study Group really clicked for me.",2022-03-16 19:08:00
S92,R119,4,5,4,4,4.25,Passive,"The resume clinic during Mentor Office Hours really clicked for me, I left with actionable next steps.",2025-09-21 23:27:00
S93,R120,4,2,4,5,3.75,Promoter,"At first, some sections moved quickly but were still useful, and the goal-setting exercise was helpful during Mentor Office Hours. By the end, slides were dense, though the discussion helped, and the goal-setting exercise was helpful during Mentor Office Hours. I'm curious to see how the next session improves. — next time I'd bring a friend.",2022-03-01 03:04:00
S94,R121,5,5,4,5,4.75,Promoter,"The panel Q&A during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected. The panel Q&A during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected — which surprised me in a good way. The resume clinic during Mentor Office Hours really clicked for me, I met people who want to collaborate on projects; This was absolutely worth the time! The networking breakouts during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd; I left energized to keep learning.",2025-07-28 12:20:00
S95,R122,5,5,4,5,4.75,Promoter,"From my perspective, the hands-on segment tied everything together, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'd come again and bring a classmate next time. — next time I'd bring a friend. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps (wish there had been more time). The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps.",2023-03-01 11:04:00
S96,R123,4,4,5,5,4.5,Promoter,"The watercolor session during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions; I'd come again and bring a classmate next time. Honestly, the watercolor session during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects! To be fair, the sketch warmups during Intro to Painting Class really clicked for me, it boosted my confidence more than I expected; I'd come again and bring a classmate next time. (wish there had been more time).",2023-09-29 18:19:00
S97,R124,4,4,4,5,4.25,Promoter,"To be fair, the panel Q&A during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd. The hands-on segment tied everything together, the mentor roundtable during Mentor Office Hours really clicked for me; It was useful overall!",2025-06-02 18:01:00
S98,R125,4,3,4,4,3.75,Passive,"Some sections moved quickly but were still useful, and the gallery walk was helpful during Intro to Painting Class. It was useful overall. Some sections moved quickly but were still useful, and the gallery walk was helpful during Intro to Painting Class. In my opinion, not every topic applied to me, but I took notes for later, and the color theory lesson was helpful during Intro to Painting Class (snacks were a plus).",2024-02-09 07:03:00
S99,R126,5,5,5,4,4.75,Passive,"The data activity during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions; I left energized to keep learning! Overall, the coding challenges during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects. It boosted my confidence more than I expected, the data activity during Web Dev Bootcamp Night really clicked for me; I'd definitely recommend this to a friend.",2021-12-05 02:01:00
